Link,Title,Text,Formated text,CEFR,Theme,Keywords
https://learnenglish.britishcouncil.org/skills/reading/a1-reading/student-card-application,Student card application,"Student ID card application First name: Samia Last name: Khan Date of birth: 09/10/1992 Address: 5 Ledger Road, Cardiff Postcode: CF10 5RE Nationality: Canadian I declare that the information provided is correct. Signature: Samia Khan Date: 28/02/2019 Your checklist – have you got everything you need? [ ✔ ] a passport photo [ ✔ ] a copy of your passport or other photo ID [ ✔ ] proof of student status e.g. a letter from your university Your card will be issued within 30 days and sent to the address provided. ","Student ID card application
First name: Samia
Last name: Khan
Date of birth: 09/10/1992
Address: 5 Ledger Road, Cardiff
Postcode: CF10 5RE
Nationality: Canadian
I declare that the information provided is correct.
Signature: Samia Khan
Date: 28/02/2019
Your checklist – have you got everything you need?
[ ✔ ] a passport photo
[ ✔ ] a copy of your passport or other photo ID
[ ✔ ] proof of student status e.g. a letter from your university
Your card will be issued within 30 days and sent to the address provided.
",A1,youth_&_student_life,"['your', 'of', 'student']"
https://learnenglish.britishcouncil.org/skills/reading/a1-reading/text-messages-friend,Text messages to a friend,"   Neira online        Hi Aziz! Are you there?  15:57          Hello? Hello?!?  16:03          Hi! I'm here! I'm here.  16:04          Good.   16:04          What's up, Neira?  16:05          Would you like to meet for a coffee?  16:05          Yes! When?  16:05          I'm working now, but I finish work at five. Maybe at 5.15?  16:05          That's difficult for me. Can we meet 30 minutes later?  16:06          OK. Where?  16:06          The Blue Café is nice. I love the tea there.   16:07          It's closed on Mondays. Let's go to Rocket Boy. It's new.  16:08          Is it good?  16:08          It's very good!  16:08          Where is it? I don't know it.  16:09          It's next to the school. See you there?  16:09          See you there at 5.45!  16:09         ","


Neira
online







Hi Aziz! Are you there?

15:57









Hello? Hello?!?

16:03









Hi! I'm here! I'm here.

16:04









Good. 

16:04









What's up, Neira?

16:05









Would you like to meet for a coffee?

16:05









Yes! When?

16:05









I'm working now, but I finish work at five. Maybe at 5.15?

16:05









That's difficult for me. Can we meet 30 minutes later?

16:06









OK. Where?

16:06









The Blue Café is nice. I love the tea there. 

16:07









It's closed on Mondays. Let's go to Rocket Boy. It's new.

16:08









Is it good?

16:08









It's very good!

16:08









Where is it? I don't know it.

16:09









It's next to the school. See you there?

16:09









See you there at 5.45!

16:09








",A1,diaries_&_daily_life,"['16', 'it', 'you']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/message-new-friend,A message to a new friend,"Hi Lucia How are you? It was so nice to meet you last week in Sydney at the sales meeting. How was the rest of your trip? Did you see any kangaroos? I hope you got home to Mexico City OK. Anyway, I have the documents about the new Berlin offices. We're going to be open in three months. I moved here from London just last week. They are very nice offices, and the location is perfect. There are lots of restaurants, cafés and banks in the area. There's also public transport; we are next to an U-Bahn (that is the name for the metro here). Maybe you can come and see them one day? I would love to show you Berlin, especially in the winter. You said you have never seen snow – you will see lots here! Here's a photo of you and me at the restaurant in Sydney. That was a very fun night! Remember the singing Englishman? Crazy! Please send me any other photos you have of that night. Good memories. Please give me your email address and I will send you the documents. Bye for now Mikel ","Hi Lucia
How are you? It was so nice to meet you last week in Sydney at the sales meeting. How was the rest of your trip? Did you see any kangaroos? I hope you got home to Mexico City OK.
Anyway, I have the documents about the new Berlin offices. We're going to be open in three months. I moved here from London just last week. They are very nice offices, and the location is perfect. There are lots of restaurants, cafés and banks in the area. There's also public transport; we are next to an U-Bahn (that is the name for the metro here). Maybe you can come and see them one day? I would love to show you Berlin, especially in the winter. You said you have never seen snow – you will see lots here!
Here's a photo of you and me at the restaurant in Sydney. That was a very fun night! Remember the singing Englishman? Crazy! Please send me any other photos you have of that night. Good memories.
Please give me your email address and I will send you the documents.
Bye for now
Mikel
",A2,travel_&_adventure,"['you', 'the', 'to']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/email-friend,An email from a friend,"Hi Samia, Just a quick email to say that sounds like a great idea. Saturday is better for me because I'm meeting my parents on Sunday. So if that's still good for you, why don't you come here? Then you can see the new flat and all the work we've done on the kitchen since we moved in. We can eat at home and then go for a walk in the afternoon. It's going to be so good to catch up finally. I want to hear all about your new job! Our address is 52 Charles Road, but it's a bit difficult to find because the house numbers are really strange here. If you turn left at the post office and keep going past the big white house on Charles Road, there's a small side street behind it with the houses 50–56 in. Don't ask me why the side street doesn't have a different name! But call me if you get lost and I'll come and get you. Let me know if there's anything you do/don't like to eat. Really looking forward to seeing you! See you soon! Gregor ","Hi Samia,
Just a quick email to say that sounds like a great idea. Saturday is better for me because I'm meeting my parents on Sunday. So if that's still good for you, why don't you come here? Then you can see the new flat and all the work we've done on the kitchen since we moved in. We can eat at home and then go for a walk in the afternoon. It's going to be so good to catch up finally. I want to hear all about your new job!
Our address is 52 Charles Road, but it's a bit difficult to find because the house numbers are really strange here. If you turn left at the post office and keep going past the big white house on Charles Road, there's a small side street behind it with the houses 50–56 in. Don't ask me why the side street doesn't have a different name! But call me if you get lost and I'll come and get you.
Let me know if there's anything you do/don't like to eat. Really looking forward to seeing you!
See you soon!
Gregor
",A2,diaries_&_daily_life,"['you', 'the', 'to']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/end-term-report,An end of term report,"Southwestern University Candidate's surname: MartellaCandidate's first name: JavierStudent number: 15604088-BAcademic year: 2019–2020Course: English Basics 2Term: 3 (final) Mark breakdown Skills/Area Maximum mark Pass mark Mark obtained Pass/Fail Reading 20 10 15 P Listening 20 10 8 F Writing 20 10 14 P Speaking 20 10 17 P Grammar/Vocabulary 20 10 11 P TOTAL     65 P Comments Well done, Javier, on all your hard work this term. You are always active in speaking activities, and this is great. I always enjoy reading your writing too; you have very good ideas. You can see from your marks that reading is not a problem for you. Sometimes you still make small grammar mistakes, and I think you can improve your vocabulary. I recommend you review many of the language points we studied this term. There is extra language practice in your online workbook. The area you need to work on the most is listening. I know this is difficult for you. I recommend more practice at home. Listen to English TV shows, podcasts and radio as much as possible. I can give you a list of things to listen to. I've enjoyed working with you. Have a nice holiday, and good luck for next term! Instructor's name: Erin Gibbs Signed: Erin Gibbs ","Southwestern University
Candidate's surname: MartellaCandidate's first name: JavierStudent number: 15604088-BAcademic year: 2019–2020Course: English Basics 2Term: 3 (final)
Mark breakdown
Skills/Area
Maximum mark
Pass mark
Mark obtained
Pass/Fail
Reading
20
10
15
P
Listening
20
10
8
F
Writing
20
10
14
P
Speaking
20
10
17
P
Grammar/Vocabulary
20
10
11
P
TOTAL
 
 
65
P
Comments
Well done, Javier, on all your hard work this term. You are always active in speaking activities, and this is great. I always enjoy reading your writing too; you have very good ideas. You can see from your marks that reading is not a problem for you.
Sometimes you still make small grammar mistakes, and I think you can improve your vocabulary. I recommend you review many of the language points we studied this term. There is extra language practice in your online workbook.
The area you need to work on the most is listening. I know this is difficult for you. I recommend more practice at home. Listen to English TV shows, podcasts and radio as much as possible. I can give you a list of things to listen to.
I've enjoyed working with you. Have a nice holiday, and good luck for next term!
Instructor's name: Erin Gibbs
Signed: Erin Gibbs
",A2,youth_&_student_life,"['you', '20', '10']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/invitation-job-interview,An invitation to a job interview,"    To: Grace YangDate: 6 SeptemberSubject: Invitation to job interview Dear Grace, Thank you for your application for the position of sales manager. We would like to invite you for an interview at 10 a.m. on Monday 21 September at our offices at The Shard, 32 London Bridge Street, London. You will meet with our head of sales, Susan Park, and the interview will last for about 45 minutes. During this time, you will have the opportunity to find out more about the position and learn more about our company. Please bring your CV and references to the interview. You will also need to show a form of ID at reception to receive a visitor's pass. Please ask for me as soon as you arrive. If you have any questions or if you wish to reschedule, please call me on 555-1234 or email me by 12 September. I look forward to meeting you. Best regards, Anna GreenHuman Resources Assistant     ","



To: Grace YangDate: 6 SeptemberSubject: Invitation to job interview
Dear Grace,
Thank you for your application for the position of sales manager.
We would like to invite you for an interview at 10 a.m. on Monday 21 September at our offices at The Shard, 32 London Bridge Street, London.
You will meet with our head of sales, Susan Park, and the interview will last for about 45 minutes. During this time, you will have the opportunity to find out more about the position and learn more about our company.
Please bring your CV and references to the interview. You will also need to show a form of ID at reception to receive a visitor's pass. Please ask for me as soon as you arrive.
If you have any questions or if you wish to reschedule, please call me on 555-1234 or email me by 12 September.
I look forward to meeting you.
Best regards,
Anna GreenHuman Resources Assistant




",A2,business_&_entrepreneurs,"['to', 'you', 'the']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/choosing-conference-venue,Choosing a conference venue,"    The International Centre Whether you are looking for a conference venue or a place to have your meetings and your training days, the International Centre is the perfect modern space for your event. Offering free Wi-Fi, secure parking and all-day refreshments, the International Centre has 120 meeting rooms and a theatre for up to 1,000 people. Conveniently located in the city centre, the International Centre is close to the shops and only a ten-minute walk to the train station.         The Grand West The Grand West is a country house surrounded by rolling hills and beautiful scenery, only a 30-minute drive from the airport. With 76 hotel rooms, 12 meeting rooms and a conference room that takes up to 200 people, the Grand West offers free Wi-Fi and a whiteboard in every room. You can also make use of the gardens of the Grand West for team-building events and outdoor activities. Our indoor swimming pool, gym and 18-hole golf course will ensure that your event is relaxing and enjoyable for everyone.     ","



The International Centre
Whether you are looking for a conference venue or a place to have your meetings and your training days, the International Centre is the perfect modern space for your event.
Offering free Wi-Fi, secure parking and all-day refreshments, the International Centre has 120 meeting rooms and a theatre for up to 1,000 people.
Conveniently located in the city centre, the International Centre is close to the shops and only a ten-minute walk to the train station.








The Grand West
The Grand West is a country house surrounded by rolling hills and beautiful scenery, only a 30-minute drive from the airport.
With 76 hotel rooms, 12 meeting rooms and a conference room that takes up to 200 people, the Grand West offers free Wi-Fi and a whiteboard in every room.
You can also make use of the gardens of the Grand West for team-building events and outdoor activities. Our indoor swimming pool, gym and 18-hole golf course will ensure that your event is relaxing and enjoyable for everyone.




",A2,travel_&_adventure,"['the', 'and', 'centre']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/english-course-prospectus,English course prospectus,"Charles School Learn English in one of our three schools for the best experience at the lowest prices. Choose from London, Oxford or Cambridge. Practise your English, make friends and see England! General English Improve your speaking, listening, reading and writing. Intensive course 31 hours per week, Monday–Thursday 9 a.m.–5 p.m. and Friday 9 a.m.–12 p.m. Part-time course 15 hours per week, Monday–Friday, mornings, afternoons or evenings. Mornings: 9 a.m.–12 p.m. Afternoons: 2–5 p.m. Evenings: 5–8 p.m. Exam preparation Extra focus on grammar and vocabulary, and exam practice. 19 hours per week, Monday to Thursday 9 a.m.–1 p.m., Friday 9 a.m.–12 p.m. Prices (per week) Intensive: £500 Mornings: £190 Afternoons: £230 Evenings: £270 Exam preparation: £300 Elizabeth School of English One-to-one classes and groups in central London. Our teachers are all qualified and experienced for a high-quality English course. Build your own course Choose the modules to suit your needs. Choose the times that work for you. General English** English skills: reading, writing, listening, speaking Writing extra Speaking extra Grammar and vocabulary English for Life English for business English for doctors English for engineers University path Exam preparation Courses from 5 to 35 hours per week. Prices General English classes: £10 per hour English for Life classes: £15 per hour Exam preparation classes: £10 per hour One-to-one classes: please email for prices Hours Monday to Friday 9 a.m.–9 p.m. Saturday 9 a.m.–1 p.m. ** General English classes are only available with a minimum of two students. ","Charles School
Learn English in one of our three schools for the best experience at the lowest prices. Choose from London, Oxford or Cambridge. Practise your English, make friends and see England!
General English
Improve your speaking, listening, reading and writing.
Intensive course
31 hours per week, Monday–Thursday 9 a.m.–5 p.m. and Friday 9 a.m.–12 p.m.
Part-time course
15 hours per week, Monday–Friday, mornings, afternoons or evenings.
Mornings: 9 a.m.–12 p.m.
Afternoons: 2–5 p.m.
Evenings: 5–8 p.m.
Exam preparation
Extra focus on grammar and vocabulary, and exam practice.
19 hours per week, Monday to Thursday 9 a.m.–1 p.m., Friday 9 a.m.–12 p.m.
Prices (per week)
Intensive: £500
Mornings: £190
Afternoons: £230
Evenings: £270
Exam preparation: £300
Elizabeth School of English
One-to-one classes and groups in central London. Our teachers are all qualified and experienced for a high-quality English course.
Build your own course
Choose the modules to suit your needs. Choose the times that work for you.
General English**
English skills: reading, writing, listening, speaking
Writing extra
Speaking extra
Grammar and vocabulary
English for Life
English for business
English for doctors
English for engineers
University path
Exam preparation
Courses from 5 to 35 hours per week.
Prices
General English classes: £10 per hour
English for Life classes: £15 per hour
Exam preparation classes: £10 per hour
One-to-one classes: please email for prices
Hours
Monday to Friday 9 a.m.–9 p.m.
Saturday 9 a.m.–1 p.m.
** General English classes are only available with a minimum of two students.
",A2,youth_&_student_life,"['english', 'for', 'pm']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/professional-profile-summaries,Professional profile summaries,"Maria I am an architect with 20 years' experience of designing and developing spaces. I am a partner in the award-winning STG Architects Ltd, which is famous for its work on the Galroy Building in London. I enjoy working with people from all over the world and have international experience of working in Italy, Greece, Thailand, Australia and Brazil. I have a Master of Science from Sheffield University and a BA in Architecture from Hull University. I also speak Italian and Thai. When I am not working, I spend my time hiking, skiing and diving. Emily I am an experienced sales manager with 12 years' experience of developing customer service teams. I am skilled in negotiation, team motivation and building successful sales teams. After ten years of working in sales and customer service at Halo Bank, I am now the sales office manager of a team of 120 at Southern General Plastics Ltd. I have an MBA from Stanford University and a degree in Business Studies from Cornell University. I am creative and hardworking, and enjoy working with others. ","Maria
I am an architect with 20 years' experience of designing and developing spaces. I am a partner in the award-winning STG Architects Ltd, which is famous for its work on the Galroy Building in London. I enjoy working with people from all over the world and have international experience of working in Italy, Greece, Thailand, Australia and Brazil. I have a Master of Science from Sheffield University and a BA in Architecture from Hull University. I also speak Italian and Thai. When I am not working, I spend my time hiking, skiing and diving.
Emily
I am an experienced sales manager with 12 years' experience of developing customer service teams. I am skilled in negotiation, team motivation and building successful sales teams. After ten years of working in sales and customer service at Halo Bank, I am now the sales office manager of a team of 120 at Southern General Plastics Ltd. I have an MBA from Stanford University and a degree in Business Studies from Cornell University. I am creative and hardworking, and enjoy working with others.
",A2,business_&_entrepreneurs,"['and', 'am', 'of']"
https://learnenglish.britishcouncil.org/skills/reading/a2-reading/study-skills-tips,Study skills tips,"Many studies about language learning ask the question: What makes a good language learner? There are some things that good language learners do and some things they don't do. Here are some of the most useful suggestions from studies. Don't be afraid of making mistakes. People often get things wrong. Good language learners notice their mistakes and learn from them. Do group activities. People use language to communicate with other people. A good language learner always looks for opportunities to talk with other students. Make notes during every class. Notes help you to remember new language. Look at your notes when you do your homework. Use a dictionary. Good language learners often use dictionaries to check the meaning of words they don't know. They also make their own vocabulary lists. Think in the language you're learning outside the classroom. When you're shopping or walking down the street, remember useful words and phrases. Sometimes, when you're at home, say new words to practise your pronunciation. Do extra practice. Test and improve your language, reading and listening skills with self-study material. You can find a lot of this online. Imagine yourself speaking in the language. Many good language learners can see and hear themselves speaking in the language. This helps their motivation. Enjoy the process. Good language learners have fun with the language. Watch a TV series or film, listen to songs, play video games or read a book. It's never too late to become a good language learner. ","Many studies about language learning ask the question: What makes a good language learner? There are some things that good language learners do and some things they don't do. Here are some of the most useful suggestions from studies.
Don't be afraid of making mistakes. People often get things wrong. Good language learners notice their mistakes and learn from them.
Do group activities. People use language to communicate with other people. A good language learner always looks for opportunities to talk with other students.
Make notes during every class. Notes help you to remember new language. Look at your notes when you do your homework.
Use a dictionary. Good language learners often use dictionaries to check the meaning of words they don't know. They also make their own vocabulary lists.
Think in the language you're learning outside the classroom. When you're shopping or walking down the street, remember useful words and phrases. Sometimes, when you're at home, say new words to practise your pronunciation.
Do extra practice. Test and improve your language, reading and listening skills with self-study material. You can find a lot of this online.
Imagine yourself speaking in the language. Many good language learners can see and hear themselves speaking in the language. This helps their motivation.
Enjoy the process. Good language learners have fun with the language. Watch a TV series or film, listen to songs, play video games or read a book. It's never too late to become a good language learner.
",A2,youth_&_student_life,"['language', 'the', 'good']"
https://learnenglish.britishcouncil.org/skills/reading/b1-reading/conference-programme,A conference programme,"Morning programme 9.00–9.30  Conference openingDr Jon Martinez  9.30–10.45  Management styleswith Helena Clark Consider the different management styles and how you can adapt yours to suit your team.   Giving feedbackwith Amelia Novak Explore the different ways to give feedback to maximise development.   Managing changewith Akira Yoshida Help your employees deal with change and to see the positives change can bring.  10.45–11.15 Coffee break 11.15–12.30  Using storytelling in leadership communicationwith Antoine Martin Sometimes, the best way to communicate with your team is by telling stories. Find out how to do this in this workshop.   Leading small businesseswith Cheng Wei How is leading small businesses different and how can leaders of small businesses bring success to their team?   Leading in uncertain timeswith Omar Abboud Uncertainty can affect the success of your team. Learn to bring confidence to your team in a time of uncertainty.  Afternoon programme 12.30–2.00 Lunch 2.00–3.15  Managing international projectswith Alisa Petrov Consider how to ensure successful intercultural communication in your international teams.    			Developing creative thinking in your teamwith Mariana Silva How can you get your team to think more creatively? Explore the different ideas that can help your team see things in a new way.   Conflict managementwith Tracy Edwards Conflict can create problems in your team, but managing conflict well can bring about development. Learn how to manage conflict in this workshop.  3.15–4.15 Group discussions 4.15–5.00 Conference closingDr Grace Moloney   ","Morning programme
9.00–9.30

Conference openingDr Jon Martinez

9.30–10.45

Management styleswith Helena Clark
Consider the different management styles and how you can adapt yours to suit your team.


Giving feedbackwith Amelia Novak
Explore the different ways to give feedback to maximise development.


Managing changewith Akira Yoshida
Help your employees deal with change and to see the positives change can bring.

10.45–11.15
Coffee break
11.15–12.30

Using storytelling in leadership communicationwith Antoine Martin
Sometimes, the best way to communicate with your team is by telling stories. Find out how to do this in this workshop.


Leading small businesseswith Cheng Wei
How is leading small businesses different and how can leaders of small businesses bring success to their team?


Leading in uncertain timeswith Omar Abboud
Uncertainty can affect the success of your team. Learn to bring confidence to your team in a time of uncertainty.

Afternoon programme
12.30–2.00
Lunch
2.00–3.15

Managing international projectswith Alisa Petrov
Consider how to ensure successful intercultural communication in your international teams.

 
			Developing creative thinking in your teamwith Mariana Silva
How can you get your team to think more creatively? Explore the different ideas that can help your team see things in a new way.


Conflict managementwith Tracy Edwards
Conflict can create problems in your team, but managing conflict well can bring about development. Learn how to manage conflict in this workshop.

3.15–4.15
Group discussions
4.15–5.00
Conference closingDr Grace Moloney
 
",B1,business_&_entrepreneurs,"['to', 'your', 'in']"
https://learnenglish.britishcouncil.org/skills/reading/b1-reading/flyer-gym,A flyer for a gym,"          Best Body Fitness   About us You don't want just a gym membership. You want a membership that means something. And that means you need support, expert help and a community. Best Body Fitness isn't just a gym: it's a full-service fitness membership made for you. Here's how it works: STEP ONE: Your assessment We begin with an assessment session. This is a chance for you to see what we do at Best Body. Our assessment plans are no-cost and no-risk. We'll also make a training plan specifically for you. STEP TWO: Your training When you decide to become a Best Body member, we show you what to do, how to do it and why you are doing it. After a few sessions with an expert private trainer you will feel comfortable working out on your own. But don't worry, we'll always be nearby if you have questions. STEP THREE: Your membership Membership works on a month-to-month basis. There are no sign-up fees and no cancellation fees. Start and stop whenever you want. And the best part? Our fees are the most competitive in the whole downtown area. STEP FOUR: Your community At Best Body Fitness, we see everyone as part of a big team. And when you work with a team, you can do great things. Join any of our specialised classes, led by expert instructors. Come to our nutrition classes. Participate in our regular social events. Everything is included in your fee. Finally, we wanted to share with you some reasons why our members say that they have chosen us over any other fitness centre in the city. It's so EASY Easy to start, stop, cancel or refund a membership Easy to access – we're open 24/7, we never close Easy to do exercise – we have lots of equipment, no long wait Easy results – our trainers and equipment give you success, fast Easy to find – in the centre of town, near public transport and with parking It's WONDERFUL Wonderful members Wonderful trainers and staff Wonderful equipment Wonderful energy Wonderful location Come and visit us for a personal tour!      ","









Best Body Fitness


About us
You don't want just a gym membership. You want a membership that means something. And that means you need support, expert help and a community.
Best Body Fitness isn't just a gym: it's a full-service fitness membership made for you.
Here's how it works:
STEP ONE: Your assessment
We begin with an assessment session. This is a chance for you to see what we do at Best Body. Our assessment plans are no-cost and no-risk. We'll also make a training plan specifically for you.
STEP TWO: Your training
When you decide to become a Best Body member, we show you what to do, how to do it and why you are doing it. After a few sessions with an expert private trainer you will feel comfortable working out on your own. But don't worry, we'll always be nearby if you have questions.
STEP THREE: Your membership
Membership works on a month-to-month basis. There are no sign-up fees and no cancellation fees. Start and stop whenever you want. And the best part? Our fees are the most competitive in the whole downtown area.
STEP FOUR: Your community
At Best Body Fitness, we see everyone as part of a big team. And when you work with a team, you can do great things. Join any of our specialised classes, led by expert instructors. Come to our nutrition classes. Participate in our regular social events. Everything is included in your fee.
Finally, we wanted to share with you some reasons why our members say that they have chosen us over any other fitness centre in the city.
It's so EASY
Easy to start, stop, cancel or refund a membership
Easy to access – we're open 24/7, we never close
Easy to do exercise – we have lots of equipment, no long wait
Easy results – our trainers and equipment give you success, fast
Easy to find – in the centre of town, near public transport and with parking
It's WONDERFUL
Wonderful members
Wonderful trainers and staff
Wonderful equipment
Wonderful energy
Wonderful location
Come and visit us for a personal tour!





",B1,fitness_&_health,"['you', 'and', 'to']"
